ABT,ADSK,AEP,AFL,AIG,AMAT,AON,APA,APD,ARNC,AVY,BAC,BAX,BBT,BCR,BDX,BHI,BK,C,CA,CAG,CCL,CLX,CMA,CPB,CSX,CTL,CVX,D,DOW,DUK,ED,EIX,ETR,EXC,FDX,FITB,GD,GE,GIS,GLW,HAS,HBAN,HES,HPQ,HRB,IBM,INTC,JNJ,JPM,K,KMB,KO,KR,L,LLY,LMT,MCD,MDT,MMC,MRK,MUR,NEE,NEM,NSC,NTRS,NUE,ORCL,OXY,PAYX,PCAR,PCG,PEG,PEP,PFE,PG,PHM,PNC,PPL,R,RTN,SCHW,SEE,SLB,SO,STI,STT,SYY,T,TAP,TGT,TXT,USB,VNO,WFC,WMT,XEL,XOM,XRX,ZION,FFY,^GSPC,risk-free
0.016070919,0.095702428,-0.023525842,-0.022194496,-0.044614676,0.037759559,0.107514433,0.121279974,0.043748586,0.037368861,0.058407001,-0.026948031,0.053045209,-0.007501975,0.009447458,0.077664968,0.111619567,-0.021140951,-0.052812331,0.085879369,-0.018702269,0.032758228,0.008705497,-0.00473157,0.01271195,0.051298457,0.065573347,0.100307612,0.005547782,0.063661068,0.033875352,-0.003791442,-0.006284853,0.005141045,-0.004341917,0.045997099,-0.005357329,0.045677982,0.030164995,-0.049735386,0.094861601,0.014570857,0.018028782,0.109647571,0.052675682,0.028674807,0.0123981,-0.057773691,-0.030464631,0.003789796,0.016198206,-0.025912685,-0.09898394,-0.061101055,0.029929735,-0.053585551,0.037188543,0.037379699,0.044962801,0.023942764,-0.25992371,0.149119311,-0.01271674,0.027417305,0.047183159,-0.048082015,0.170587637,0.131394074,0.088518756,0.016177885,0.148363537,0.04145261,0.019478449,-0.022596424,-0.063360875,-0.033053433,0.041874014,0.008011927,-0.005144837,0.07372744,0.099559712,-0.027513256,-0.056392573,0.089158558,-0.012191186,0.033920853,-0.050240062,-0.065019892,0.006203931,-0.008322401,0.015029121,0.017439152,-0.012004419,-0.001274531,0.014978756,0.010062718,-0.006865668,0.048373126,0.048399083,-0.019910069,0.0046,0.009363876,0.003369354
-0.072588167,0.028157636,0.030687692,-0.067907902,-0.060176299,-0.060401266,0.047954817,-0.096631364,0.038452044,-0.024565118,0.008856035,-0.033322804,0.036144507,-0.003522094,-0.021978124,0.039641139,-0.071086413,-0.115024559,-0.084939975,-0.09947794,0.078123028,-0.060378352,-0.003477786,-0.029874993,0.03033621,-0.094050609,0.132105918,4.43E-05,0.051341721,-0.036813198,0.025597363,0.042915677,-0.030626903,0.035786074,-0.026183463,0.017645654,-0.074896857,-0.023859585,-0.059770087,0.00818553,-0.233077852,0.077018666,-0.007099982,0.005564034,-0.058799627,0.090374067,-0.04874187,-0.061475114,-0.022487555,-0.090069249,0.072197575,0.020391428,0.09125562,0.009863475,-0.139887392,-0.017289233,0.008840205,0.030542302,-0.051842474,-0.074701243,-0.037347189,-0.008770536,0.016699474,0.109090827,-0.071784621,-0.111285175,0.014825707,-0.324668134,-0.004341424,-0.056742964,-0.055366458,0.102891645,-0.0106838,0.007934715,-0.068100826,0.044072203,-0.088171569,0.003617168,-0.036238328,0.197087155,-0.089681338,-0.168169159,-0.024757283,-0.084849367,0.000148593,-0.007949024,-0.096894162,0.043964165,-0.091494536,-0.075258645,-0.103332476,-0.069779805,0.021061506,0.054333006,0.004575158,-0.140429427,0.017075022,-0.033162643,0.152882075,-0.016999324,0.0094,-0.064108407,0.003927379
0.012499839,0.16216225,0.02554745,0.041666709,0.002197824,0.124999805,0.020547941,-0.053679525,0.054362241,0.077956958,-0.023914093,-0.05298008,0.05163854,0.103448119,0.016949235,0.016636846,-0.088888962,-0.009202407,0.038575605,0.032013955,0.044943927,0,0.089770235,0.026825792,-0.002544597,-0.014754179,-0.034042657,-0.055979618,-0.01683492,-0.008567912,-0.005988076,-0.012552364,-0.000308359,-0.025252543,-0.017777875,0.01461382,0.062836065,0.014285574,-0.020848842,-0.00963865,0.023437484,-0.099291124,0.068038715,-0.034025932,0.131786115,0.14460005,0.032258038,0.128062444,0.020793949,0.024390059,0.063314699,0.005505322,0.038274017,0.033654003,0.017875566,0.051926338,0.060924328,0.033003288,0.024916928,0.018838278,0.051891408,-0.062856451,-0.015923608,0.00299407,-0.016423313,0.045462942,0.121940035,0.111510974,0.005554831,0.228813976,-0.028572953,0.017416035,-0.049983008,-0.067417447,0.045390188,0,0.025006506,-0.023148136,0.034889768,-0.059113296,0.00161297,0.253571546,-0.014005593,-0.044230734,0.011299306,0.004310407,0.101681982,0.087557605,0.058333262,-0.050724797,0.01234572,-0.038992345,0.069898976,0.025735481,0.01321578,0.077499944,-0.026385224,-0.0105079,0.0341785,0.112761708,0.0043,0.021278544,0.005027778
-0.002691781,-0.091937737,-0.036404445,0.022476822,0.106860975,-0.119683421,0.167829392,0.035714386,-0.044609657,-0.025954958,0.08596707,-0.023364504,-0.007929481,0.003311356,0.113580254,-0.062937102,0.07350147,-0.015844989,0.047937568,-0.170370343,-0.07500003,-0.091065989,-0.054445538,0.061060993,-0.143808203,-0.017623674,-0.091911784,0.03985797,-0.122520219,0.117104328,-0.071357192,-0.043674628,-0.083146036,-0.030330242,-0.060873481,0.169608595,-0.034703201,0.035331941,-0.043504181,-0.039463897,0.101140657,-0.001683532,0.020080272,-0.044736644,-0.15231267,0.034188186,-0.07244054,-0.148622818,0.005937293,0.034930713,-0.083544418,-0.051443026,-0.02200957,0.018700734,-0.071269523,0.011355855,0.069148983,0.078509162,-0.113725507,0.126242503,0.110732533,-0.054562282,-0.053332319,-0.024734935,0.00978217,0.032490951,-0.090561616,0.009029304,-0.012345596,-0.129653546,-0.035575852,-0.013698662,-0.039494612,-0.036859007,0.027557936,-0.015130627,-0.207819528,0.01709407,-0.046838496,0.107692237,-0.04469276,0.060916575,-0.043580616,0.02359742,-0.069605604,-0.030518843,0.072552537,0.036697278,-0.02083335,-0.067777147,-0.017085605,0.047858974,-0.045143057,-0.014331784,0.055712787,0.001453539,-0.041763349,-0.047040798,-0.10987904,0.103448264,0.0011,-0.032282563,0.004290619
-0.02831008,-0.103448161,-0.017857109,0.078431233,0.076422809,0.372094064,-0.04649056,-0.145299283,0.077625555,0.128180115,0,0.229507839,0.058295913,-0.062499854,0.140446461,-0.057046959,-0.02471368,0.21147934,0.157829549,0.08064561,0.055467839,0.185840503,0.012689264,0.14540063,0.041577998,0.122047163,-0.05952381,-0.017211648,-0.023999973,0.107894808,-0.097959121,-0.005290931,-0.006600734,0.027932915,0.041666482,0.26199259,0.015151572,0.152414745,0.115468674,-0.031528216,0.15041773,0.203342397,0.146067922,-0.035039989,0.219607567,0.092485493,0.121681442,0.188312253,0.066202136,0.220931057,0.028006551,0.001488104,0.048386955,0.210526839,0.063695057,0.064846511,0.141263981,-0.021459091,0.072255769,-0.072167121,0.018080642,-0.035370074,-0.008620681,-0.122324137,0.105861051,0.050847274,0.110887728,0.14286037,0.013605459,0.036937809,0.24806017,0.005000004,-0.014218018,0.057692195,0.113003029,-0.07940131,0.279994349,0.104046088,-0.031428359,0.200000083,0.069518699,0.410703913,0.175001656,-0.002159762,-0.04840835,0.060439494,0.028673998,0.046881926,-0.055137492,0.067073178,0.144104788,0.018264927,0.059701149,-0.046728947,0.083749284,0.090909091,-0.018382475,-0.002415487,0.373239403,0.039369839,0.0301,0.041517752,0.006457324
0.070339793,-0.05678799,-0.018145602,-0.114490427,-0.015495119,-0.092718683,0.000286816,-0.191930764,-0.036920873,-0.052498601,0.001821002,0.378299157,0.0730372,0.255219881,0.057469346,0.044403501,-0.049064951,-0.055286261,0.13445469,0.040277152,0.134286354,0.120752405,0.052906062,0.120561841,0.09433696,0.075943376,0.063666096,-0.146978767,-0.06969894,-0.045832073,0.011507487,0.015604984,-0.059167068,-0.112549914,-0.12605599,0.000634493,0.372298676,0.063088918,0.059947599,0.067055039,-0.131887135,0.089504386,0.216637828,-0.196449797,0.013345385,0.13691593,0.079726723,0.033054067,0.064190359,0.197465385,0.104956215,-0.032619653,-0.009234309,-0.020436362,-0.04989336,0.020580583,0.057470096,0.063500537,0.024591734,0.072045396,-0.127089433,-0.186843469,-0.016010963,-0.080521477,0.152672949,0.14000287,-0.233694885,0.02523823,-0.122746549,0.06240362,0.005498387,-0.029226484,-0.08991946,0.046705461,0.068689192,0.083531878,0.267912648,0.262780179,-0.101587942,-0.042392525,0.016530627,0.114410868,0.141504419,-0.054267976,0.025466379,0.133627903,0.119549893,0.039208532,-0.074153054,-0.006626115,-0.027102644,-0.093052333,0.097526086,0.080340966,0.274526369,0.043060556,-0.000498264,-0.087370896,0.005899646,-0.070498514,0.0072,-0.009859371,0.003256856
-0.037087506,0.207115629,0.072063446,0.026481934,0.068208099,-0.043567499,0.132750674,0.115920171,0.069891364,-0.030740982,-0.021522855,-0.009759933,0.077827792,0.084475085,-0.021618304,0.04135124,0.180729865,0.049076713,0.179738566,-0.016000044,-0.008064563,-0.007658187,-0.057477504,-0.009977233,0.03162283,0.122703793,-0.023766571,0.126405813,0.062438822,0.089552358,0.025770334,0.047858899,0.064259511,0.052988609,0.051802701,0.03453121,0.024378555,0.089057708,-0.116454962,0.015351911,0.111064825,0.281818567,-0.126511612,0.204354727,0.015111588,0.053468181,0.048289019,0.050991574,0.03422223,0.118472576,-0.026446048,-0.008675485,-0.032856973,0.072834613,0.046991483,-0.066873419,0.067875101,0.068316328,0.009011583,0.141778838,0.002371548,0.099829563,0.056582696,-0.024061873,0.102161671,0.114939055,0.114555705,0.065951021,0.137214794,0.070436912,0.051555609,0.086366168,0.092560357,-0.050831024,-0.039178176,-0.037618433,-0.103780063,0.068312013,0.045731765,0.124117568,-0.009905573,0.14710568,0.001584121,0.155747134,0.04549282,0.011062741,-0.086835464,0.0612092,0.021175859,0.043180555,0.048342547,0.100866116,0.047280536,0.079805064,0.022336802,0.100607391,0.042606407,0.100378224,-0.066800323,0.017563075,0.0093,0.047546698,0.003079793
0.024790407,-0.021412827,0.046223875,0.100631142,-0.066962338,-0.061835742,0.014727365,0.154488345,0.000920637,0.016403186,0.015433263,-0.039586277,0.066275733,-0.074550498,-0.050285314,0.017184554,-0.040389523,0.112562806,-0.102207013,0.028382691,-0.084477753,-0.0092918,0.032581723,-0.089703579,0.005520171,0.047741673,-0.046949367,-0.022120155,0.086951243,0.04598233,0.025682063,0.017062629,0.048692578,0.106935196,0.098460671,-0.0134607,-0.076741421,0.080591635,-0.005797156,0.001969238,-0.015415762,0.076528763,0.054770384,0.076356608,0.037959394,0.029272801,-0.014261485,0.040216519,-0.008066946,0.034085183,-0.0573214,0.008966527,0.074647494,0.030504853,0.015305053,-0.04883181,0.014287094,0.096934107,-0.157177089,0.022513706,0.127103857,0.053512722,0.12385012,0.137938838,6.99E-05,0.134902741,0.042878752,0.024018495,0.077559249,0.02651528,-0.022404507,0.023640082,0.086487126,0.006278992,0.007367969,-0.006748941,0.090374757,0.06902712,0.116630729,-0.023469411,-0.003290472,0.075925906,-0.0246479,-0.080285705,0.010474168,-0.040570881,0.170334386,-0.031266782,-0.003868524,0.148389688,-0.034764767,0.112522135,0.019366745,0.029580461,-0.045199318,0.035738712,0.046889449,-0.00615819,0.005767035,-0.139216522,0.0046,0.014822338,0.003654798
-0.015382914,0.056641779,0.139125709,-0.018356612,0.013733888,-0.019176531,0.031601654,0.035931256,0.049721348,0.031027096,0.049360177,0.005600153,0.011218666,0.003591165,0.094803641,-0.009056154,0.012463449,-0.018812879,0.00986505,0.045166763,0.075660404,0.038060845,0.029335963,0.022312,0.029830914,0.086506185,0.014368634,0.03607766,0.058831238,0.04643413,0.047682213,0.046536691,0.067243057,0.097149349,0.023785923,0.053919827,0.046480998,-0.004865941,-0.005382374,0.010190517,-0.163047936,0.144813853,0.020058425,0.023660064,0.055873618,0.005519797,0.126800026,0.037433166,0.037881122,0.017466227,0.01595324,0.017747786,0.045658027,-0.028089803,0.026912814,-0.017368502,0.010109218,0.071574636,0.050680388,0.05229815,0.084009493,-0.008201902,0.133333317,0.058947325,0.19341666,0.004963258,0.180238457,0.041149917,-0.024319245,0.077104058,0.038407639,0.035774219,-0.002287908,-0.027888472,-0.060296247,0.027868016,-0.027307004,-0.025641586,0.049240059,0.018769404,0.045635323,0.017308662,0.099778329,0.016927307,0.056297235,0.022127328,0.029326974,0.051156525,0.062719671,0.033091431,0.071131203,0.03919999,0.018663467,0.094036659,0.003040405,-0.000810996,0.068765091,0.064381497,0.092544982,0.007392707,0.0042,0.031508003,0.00375961
-0.029581861,-0.226086943,0.026499684,-0.008283174,0.009441132,-0.070175516,-0.046940474,0.077776353,0.016215369,-0.060490316,0.00200095,-0.013194291,-0.022582531,-0.053324966,0.061620504,-0.00264085,0.014764511,-0.105330869,0.018057337,-0.12459756,0.011044845,-0.00052066,0.013191907,-0.05178629,-0.019069994,-0.002744409,-0.080913557,0.035993155,0.024210233,0.003837653,0.057639171,0.002742864,0.013737179,0.028554506,0.004084469,-0.028835383,-0.017547533,-0.009393127,-0.010136895,0.072666763,-0.070518374,0.014559293,-0.071544062,0.051832806,-0.06580836,-0.014081597,-0.052343398,-0.040187961,0.020182881,-0.034682397,-0.000447852,-0.004558395,-0.003602217,-0.025085682,-0.032716685,-0.044229092,0.040684114,0.010293178,0.058603648,-0.012158071,-0.127255719,0.109757726,0.02528424,-0.063499248,-0.035092619,-0.101687992,0.072984361,0.003644314,0.00034263,-0.10150958,-0.12201809,0.051682684,0.018929871,0.028735591,-0.101524646,-0.029253041,0.035736752,-0.05372551,0.013513545,-0.046472793,-0.036827167,-0.060200714,-0.036981417,0.016280887,0.007458198,-0.025175983,-0.087744263,-0.080070311,-0.06614087,-0.014140372,-0.022337742,-0.024661242,-0.040549188,-0.091816608,-0.013676585,-0.007951577,-0.000549471,0.006632819,-0.066431488,-0.003086833,0.0051,-0.025290467,0.003380597
-0.119555135,-0.265905302,-0.05479757,0.077769885,-0.031105319,-0.087993381,-0.064371715,-0.045431202,0.043704436,0.032467481,0.020608907,0.045943657,-0.056239057,-0.013130248,0.002912285,0.011568478,-0.024413746,-0.007925716,0.001328724,-0.066666653,0.014218052,-0.084235197,0.035028175,0.019888636,0.023180109,-0.046131178,0.121059548,0.014124117,-0.015111317,0.048427758,-0.158625269,0.016918668,0.028099108,-0.045227505,-0.007110307,0.044126227,-0.049861529,0.036151996,-0.01299529,0.0329172,-0.282511202,-0.042553169,-0.015771384,0.069849018,0.116374454,0.119142722,-0.037630668,-0.033910082,-0.036041188,0.024216554,0.028858283,-0.003071391,0.000900717,-0.018445328,-0.047539584,-0.015723795,-0.011777068,0.054225372,0.032669534,-0.001780776,0.050791319,-0.016356401,-0.007875273,0.094703556,-0.009358909,-0.02447283,0.140632876,-0.211155404,0.038608664,-0.071792169,-0.067442854,-0.085106366,-0.023085222,0.001541451,-0.044820205,-0.007866134,0.01936085,0.019945623,-0.071372445,0.059553989,0.044917284,0.062549787,0.001791069,-0.056803629,-0.036152866,0.011100938,-0.090980248,-0.039986308,0.103992336,0.001404845,-0.049055186,-0.045953688,-0.002109735,0.022939849,0.030060006,-0.031507324,-0.15493503,-0.000227333,0.013559375,0.022039713,0.0205,-0.009081481,0.004108383
0.094444232,0.125000023,-0.021084352,0.032727127,0.061645387,0.139175224,0.074257384,0.010811514,0.069028787,-0.050301886,0.085574597,0.027653674,0.046206198,0.064000066,0.004032201,0.085586023,0.004132244,0.053811627,0.132564855,0.140476255,0.169139546,0.09734514,0.024032041,0.064530931,0.197696769,-0.002468941,0.01748349,0.063694282,0.010033454,0.015572531,-0.002673734,0.062200928,0.028777046,0.064039409,0.010638358,0.058430768,0.102381783,0.074074102,0.100268603,0.097727238,0.046979914,0.010204335,0.025540755,0.042200498,0.117021548,0.205274673,0.088524601,0.195771348,0.040609134,0.077310634,0.020370423,0.132868913,0.019934139,0.056047265,0.035117088,0.12663755,0.071322475,0.021563355,0.233173002,0.044354692,0.0790084,0.102857861,-0.022598876,-0.106382989,0.095951843,0.006669196,0.087314319,0.207446579,0.016071647,0.084112157,0.209944385,-0.016646863,0.005927922,-0.013427702,0.114436637,0.09704643,0.032650826,0.068000018,-0.009163399,0.049601543,0.0800972,-0.08,-0.016501639,0.00586749,0,0.068403944,0.063591546,0.046692594,0.032171603,0.096874981,-0.043478275,0.000712734,0.087033737,-0.027027038,0.083056505,0,0.037185167,0.021472383,-0.017657549,0.026086923,0.0116,0.054203328,0.005418092
0.061538277,-0.14723938,0.00287787,-0.032954296,0.031463791,-0.068750069,-0.060606022,-0.017167312,0.041575552,-0.008447261,0,0.015649548,0,0.049327323,-0.099314978,0.054263563,-0.00803994,0.066838124,0.015934688,-0.008517899,0.121356599,0.033421556,0.03025713,0.005747121,0.031999931,-0.029185417,-0.007633605,0.038939823,-7.56E-06,-0.059071707,0.037255666,-0.034109789,0.031250039,0.012704468,0.012130937,-0.051083576,-0.013574773,-0.023762428,0.071197377,0.033783855,0.105906684,0.030013822,0.020618511,0.004405136,0.005903159,-0.010638398,-0.005994797,0.114391012,0.056964123,0.014492589,0.024710875,0.003442097,0.128834324,-0.045592554,0.049342861,0.093313424,0.045363152,0.006766788,0.058823512,-0.003989367,0.068181785,-0.004012213,0.001807556,0.043228115,0.033677046,-0.026666568,-0.022222107,-0.01851834,0.009756089,-0.025829915,2.59E-05,0.021978108,0.01435415,0.047244023,0.032014237,0.03994091,0.056603891,0.004132177,0.011049783,0.018231064,0.051851882,-0.010204099,0.00353351,-0.051048139,0.066230981,0.041107657,0.045112727,0.062256753,-0.014962622,-0.00644476,0.072886483,-0.011661806,0.070071981,0.036506075,-0.026987194,0.083769756,0.008042883,0.006567782,0.074232116,-0.006711507,0.0134,0.022853406,0.005531881
-0.087640535,0,-0.009036159,0.023952186,-0.057858203,-0.05737692,0.020533889,-0.032509058,-0.001465745,0.001964689,0.006624538,-0.05042756,-0.028690509,-0.013605454,0,0.035897378,-0.058020438,-0.059233452,0.008333319,-0.242731606,-0.06352941,0.043478198,-0.037170299,-0.098422062,-0.028744276,-0.096256665,-0.0286407,-0.029850782,0.009835977,-0.055252298,-0.00269542,0.004310349,0.012578626,0.018433222,-0.009803853,0.005649685,-0.098687811,-0.040678003,-0.044466481,0.001968586,0.14197549,-0.054711159,0.068873771,-0.014344781,-0.065133022,-0.002408028,-0.049411761,0.032019725,-0.065727773,-0.054232707,-0.03314921,-0.022128193,0.029339872,0.008129971,0.016172523,-0.045751691,0.009655225,-0.029411741,0.026415079,-0.082690155,-0.035886834,0.090686444,-0.002710042,-0.062875127,-0.022222295,0.003407248,-0.06055832,-0.14795918,-0.015896531,-0.038551555,0.04511354,-0.118216712,-0.029972327,-0.029321443,-0.073919112,-0.010344807,0.006038136,-0.047468386,0.023672851,-0.074074019,-0.058679718,0.057851192,0.003012058,-0.03831904,0.016854043,-0.029556679,-0.041418534,-0.039719472,-0.014251853,-0.044025149,0.009646258,-0.007172909,-0.005701368,0.16343456,-0.069518697,-0.105955229,-0.01205994,0.038410599,0.080357309,0.017114869,0.0041,-0.021505415,0.005188512
0.024615429,-0.028368817,0.072847665,0.067484715,0.031583524,-0.190231372,0.058355409,0.110709045,-0.044807779,-0.096153822,0.059027205,-0.026223703,0.00688346,0,0.116883161,0.078543616,0.196319047,0.03448285,0.052521106,-0.130677787,0.034482704,-0.062499948,-0.05445537,0.08052476,0.073825526,0.041369518,0.015999985,0.060759433,0.041009443,0.001839561,0.055710245,0.104347899,0.119047502,0.049327353,0.0387932,-0.008389227,0.007090041,-0.008385761,0.079510857,0.047619073,0.063930765,0.016393205,-0.007223546,0.119114086,0.011685842,-0.085769136,-0.054333739,-0.067761886,-0.012986981,-0.020833546,0.011456687,0.084672769,-0.019801987,0.115671685,0.021172463,0.130653233,0.076661008,0.011204523,0.020547948,0.023055019,0.066326781,0.053967493,0.069164103,0.052173916,0.007936293,0.077987532,0.146853558,-0.066115843,-0.022920108,0.105262586,-0.037144535,0.049949507,0.052784718,0.012559066,0.086206873,-0.040462419,0.086629738,0.10256399,0.022114742,0.036649243,0.061797718,-0.170103299,-0.081967161,0.096456829,0.076502503,0.003663032,0.004038537,0.056910536,0.057736731,0.092592678,0.03270221,-0.114497117,0.000405673,0.056338121,0,-0.072916616,0.059812097,0.048465244,-0.000911569,0.144079945,0.0103,0.017443874,0.004531186
-0.025216226,0.091334896,-0.049751295,0.027668054,0.044665029,0.023008803,-0.003861014,-0.037414973,0.049019618,0.126248871,-0.018735316,0.041988028,0.005668946,-0.001904937,-0.020587477,0.022956826,0.008933152,-0.055869704,0.021896493,0.015151535,-0.086329476,-0.002688141,-0.019598047,-0.051092697,-0.092280828,-0.117647129,0.044478522,0.029571975,-0.053811579,-0.005784055,-0.028331598,-0.032085533,0.023956694,-0.163865498,0.076271059,-0.043936705,-0.035087743,-0.005268286,-0.011602518,-0.104687623,-0.09604524,0.044736642,-0.024013713,-0.013933436,0.189349089,-0.053876341,0.115523501,0.035619848,-0.02638299,0.032808156,-0.04347828,0.012468721,-0.020177568,-0.093369388,-0.037722401,0.166666662,-0.010000036,0.031250068,0.022707232,0.049423202,-0.059970737,0.02618419,-0.034046655,0.053169732,-0.0998541,-0.023411395,0.10103322,-0.180197918,0.008565234,-0.056858423,-0.003147337,-0.018939387,-0.110927116,-0.070278214,0.141692877,-0.022972848,0.100806997,0.014897814,-0.016000142,-0.083881532,-0.028907833,-0.078947426,-0.042938901,0.095709625,-0.030635234,0.080431219,0.05050509,-0.067456506,-0.039256835,0.021428503,-0.007812502,0.01623379,0.068710437,-0.080344313,-0.040601512,-0.004920097,-0.033034145,0.08040666,0.066353553,-0.026267245,0.0036,0.009076469,0.004604104
-0.073770376,-0.002905788,0.015384526,-0.038168096,0.101298763,0.159575031,0.083565479,0.059003015,0.055467663,0.025145098,-0.052132714,0.034985509,-0.091217112,0.014925204,-0.087866129,-0.007634131,-0.036082392,0.044510282,0.100628889,0.1171171,0.060344819,-0.014285693,-0.030726378,0.0571382,0.104729769,0,0.149425245,0.008503429,-0.018867885,0.009364366,-0.006896457,0.016194294,-0.022356833,0.019999918,0.024271932,-0.058631862,-0.010300734,0.112745206,0.065326584,-0.044964127,0.050212276,0.138075008,0.029106332,-0.046633341,-0.022824764,-0.060568154,-0.067821061,0.133621405,-0.045569683,0.013309083,0.047706392,-0.013729945,-0.055107161,0.021052606,0.09041358,-0.038387768,0.015999876,0.044117654,0.158209102,0.0712167,-0.084832844,0.027118599,0.010416592,-0.007792251,0.018059106,0.004084256,0.043661326,0.142857143,-0.101615725,0.064217329,0.019139489,0.009704589,0.029033459,0.013467126,-0.032362567,0.053333284,0.046252559,0.0201511,-0.003493318,0.032432422,0.032616511,-0.2,0.027777759,-0.018148794,0.020133999,0.032362442,0.027259783,-0.00999995,0.030075208,-0.037735886,0.05084743,-0.006254026,0.008064759,0.007462229,0.064846206,0.035953804,0.00311764,-0.005836654,0.04311792,0.102618215,0.0033,0.009105594,0.00515938
0.021545994,0.011916833,-0.042998917,-0.027166905,0.007693407,0.097484392,0.084993402,0.155457559,0.062977374,0.093996074,0.016537384,0.006038388,0.056279576,-0.008107411,-0.019174029,0.056840157,0.094762566,0.018175766,-0.018421644,-0.003677849,-0.073898412,-0.053391319,0.010434262,-0.013480728,-0.055252342,0.036162101,0.031901991,0.149079413,0.048228467,0.109657978,0.017763001,-0.012914723,0.000307879,0.001851064,0.034136306,0.022268615,-0.036582747,0.020338942,-0.019625194,-0.011700436,0.048446227,0.077551003,-0.020461412,0.158684748,0.061766227,0.103291252,-0.007100915,0.072396154,0.01829894,-0.020894746,-0.008636525,0.007174445,0.031573811,0.052046796,0.050420394,0.039657561,0.028731707,0.021302891,-0.007049024,0.004615455,0.130124769,0.123315487,0.035360102,0.08199088,0.031010754,-0.031851559,0.110042722,-0.059549851,0.203665734,0.047228631,0.068032843,0.005142936,0.034123168,0.002979461,0.096314841,-0.002630103,0.180689946,-0.022832759,0.010000086,-0.064473022,0.022459839,-0.064032843,0.018908418,0.111996141,-0.038723472,0.013516379,-0.021423855,-0.015727872,0.012626246,-0.063538002,0.002594797,0.074603915,-0.009983355,0.00425879,-0.02373866,-0.015076333,-0.025838406,0.232947036,-0.01763219,-0.020322936,0.0037,0.018903346,0.003561886
0.107544786,-0.024775623,-0.177661141,-0.01843752,-0.06316865,-0.218191355,-0.186624289,-0.102292696,-0.123241584,-0.179300842,-0.008605653,-0.054860653,-0.102137209,-0.033494095,-0.040172324,-0.156458694,-0.194953417,-0.04538565,-0.134451584,-0.412208893,-0.083085658,-0.042975849,-0.063670557,-0.052768833,-0.152733686,-0.013694737,-0.098305084,-0.152542421,-0.102114741,-0.160267629,-0.18038578,0.026347284,-0.229411798,-0.045004734,-0.062141552,-0.045880184,-0.008702184,-0.236931815,0.108433854,-0.053783887,-0.549295908,-0.094352996,0.01647783,-0.170909103,-0.073952863,0.046153847,-0.022222183,0.028461953,0.006505889,-0.256085568,-0.039598487,-0.015322498,-0.108214296,-0.021105534,-0.101883864,0.035815543,-0.077553957,-0.130052722,-0.055740525,-0.002294513,-0.020537133,0.007878825,-0.055676034,-0.073300454,-0.13095746,-0.096005373,-0.141605235,0.057022143,-0.096698875,-0.155603025,-0.13606675,-0.223029602,-0.202078539,-0.109128698,-0.075714386,0.001582696,-0.166318767,-0.185853628,-0.000907076,-0.033960831,-0.196174961,-0.200892819,-0.639682142,-0.07698929,0.050365058,-0.028351996,-0.049216933,-0.039749863,-0.08532418,-0.030337052,-0.12467191,-0.15991476,-0.083940028,-0.057359582,0.015980811,-0.105980643,-0.574993375,-0.1016618,0.158333146,-0.030518256,0.0329,-0.079004275,0.003646792
0.036937134,0.07114622,0.024003274,0.01817685,-0.001031967,0.025316484,-0.013805844,-0.156351773,0.038529012,0.03602426,0.102389092,0.10982659,0,0.003225809,-0.030973492,0,-0.089743593,0.061855747,0.023866382,-0.038567457,0.049504959,-0.037834882,0.007376151,0.052516425,0.085843373,-0.043707295,-0.023904489,-0.020512907,0.032263415,0.050243061,-0.04493597,0.01271358,0.005847951,-0.015549226,-0.002536587,0.004878105,0.077544421,-0.047787566,-0.006038597,-0.036900354,0.061183748,0.082278198,0.070422518,-0.09533895,0.066508236,-0.00843895,-0.081504149,-0.12557791,-0.001211543,0.082432534,-0.010272091,0.087179686,0.053995611,0.109947535,0.035464683,0.006925327,-0.038043473,-0.047943328,-0.054744552,0.085847012,0.016551785,-0.073274104,0.039061637,0.194852482,0.035138377,0.036585405,-0.074519252,0.009646259,0.004901962,-0.103093395,0.007494035,0.005464556,0.031963532,-0.053763459,-0.005744417,0.038919002,0.033963366,0.062893089,0.011049558,0.105263132,0.027248009,0.001340179,-0.038011589,-0.091215287,-0.005714254,0.031769478,0.099145304,0.064638879,0.045454489,0.154323444,0.120877549,0.012836889,0.074373491,0.066462961,0.051172052,0.110526305,0.032520321,-0.025082735,0.066098126,0.077922096,0.0067,0.00592759,0.005289221
